study_name,participant_id,qualtrics_code,aoa,full_question,group,lemma
sp,sp_134,x764_lemma_aoa,3,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
sp,sp_134,x765_lemma_aoa,4,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
sp,sp_134,x766_lemma_aoa,3,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
sp,sp_135,x4_lemma_aoa,7,touch_2 - When did you learn the word [[Field-2]]?,touch_2,touch
sp,sp_135,x13_lemma_aoa,5,coffee_1 - When did you learn the word [[Field-2]]?,coffee_1,coffee
sp,sp_135,x31_lemma_aoa,7,help_2 - When did you learn the word [[Field-2]]?,help_2,help
sp,sp_135,x52_lemma_aoa,9,put_1 - When did you learn the word [[Field-2]]?,put_1,put
sp,sp_135,x71_lemma_aoa,9,nice_1 - When did you learn the word [[Field-2]]?,nice_1,nice
sp,sp_135,x86_lemma_aoa,7,window_1 - When did you learn the word [[Field-2]]?,window_1,window
sp,sp_135,x101_lemma_aoa,7,wait_1 - When did you learn the word [[Field-2]]?,wait_1,wait
sp,sp_135,x103_lemma_aoa,11,drive_2 - When did you learn the word [[Field-2]]?,drive_2,drive
sp,sp_135,x104_lemma_aoa,7,walk_1 - When did you learn the word [[Field-2]]?,walk_1,walk
sp,sp_135,x129_lemma_aoa,7,donut_1 - When did you learn the word [[Field-2]]?,donut_1,donut
sp,sp_135,x137_lemma_aoa,17,underpants_1 - When did you learn the word [[Field-2]]?,underpants_1,underpants
sp,sp_135,x141_lemma_aoa,9,drop_2 - When did you learn the word [[Field-2]]?,drop_2,drop
sp,sp_135,x156_lemma_aoa,4,gum_1 - When did you learn the word [[Field-2]]?,gum_1,gum
sp,sp_135,x172_lemma_aoa,11,tractor_1 - When did you learn the word [[Field-2]]?,tractor_1,tractor
sp,sp_135,x245_lemma_aoa,11,tummy_1 - When did you learn the word [[Field-2]]?,tummy_1,tummy
sp,sp_135,x262_lemma_aoa,11,drawer_1 - When did you learn the word [[Field-2]]?,drawer_1,drawer
sp,sp_135,x292_lemma_aoa,5,shower_1 - When did you learn the word [[Field-2]]?,shower_1,shower
sp,sp_135,x312_lemma_aoa,7,arm_2 - When did you learn the word [[Field-2]]?,arm_2,arm
sp,sp_135,x315_lemma_aoa,8,first_1 - When did you learn the word [[Field-2]]?,first_1,first
sp,sp_135,x316_lemma_aoa,6,zebra_1 - When did you learn the word [[Field-2]]?,zebra_1,zebra
sp,sp_135,x348_lemma_aoa,6,dry_4 - When did you learn the word [[Field-2]]?,dry_4,dry
sp,sp_135,x350_lemma_aoa,9,mad_1 - When did you learn the word [[Field-2]]?,mad_1,mad
sp,sp_135,x362_lemma_aoa,14,couch_1 - When did you learn the word [[Field-2]]?,couch_1,couch
sp,sp_135,x365_lemma_aoa,9,toy_1 - When did you learn the word [[Field-2]]?,toy_1,toy
sp,sp_135,x393_lemma_aoa,8,owl_1 - When did you learn the word [[Field-2]]?,owl_1,owl
sp,sp_135,x437_lemma_aoa,9,carry_1 - When did you learn the word [[Field-2]]?,carry_1,carry
sp,sp_135,x449_lemma_aoa,6,rock_2 - When did you learn the word [[Field-2]]?,rock_2,rock
sp,sp_135,x467_lemma_aoa,7,train_2 - When did you learn the word [[Field-2]]?,train_2,train
sp,sp_135,x476_lemma_aoa,11,stove_1 - When did you learn the word [[Field-2]]?,stove_1,stove
sp,sp_135,x498_lemma_aoa,7,book_1 - When did you learn the word [[Field-2]]?,book_1,book
sp,sp_135,x502_lemma_aoa,7,shirt_1 - When did you learn the word [[Field-2]]?,shirt_1,shirt
sp,sp_135,x527_lemma_aoa,9,write_2 - When did you learn the word [[Field-2]]?,write_2,write
sp,sp_135,x546_lemma_aoa,10,take_2 - When did you learn the word [[Field-2]]?,take_2,take
sp,sp_135,x593_lemma_aoa,10,give_7 - When did you learn the word [[Field-2]]?,give_7,give
sp,sp_135,x595_lemma_aoa,9,fix_3 - When did you learn the word [[Field-2]]?,fix_3,fix
sp,sp_135,x599_lemma_aoa,5,cup_1 - When did you learn the word [[Field-2]]?,cup_1,cup
sp,sp_135,x614_lemma_aoa,9,push_1 - When did you learn the word [[Field-2]]?,push_1,push
sp,sp_135,x624_lemma_aoa,6,cold_1 - When did you learn the word [[Field-2]]?,cold_1,cold
sp,sp_135,x627_lemma_aoa,7,bug_1 - When did you learn the word [[Field-2]]?,bug_1,bug
sp,sp_135,x638_lemma_aoa,10,cracker_1 - When did you learn the word [[Field-2]]?,cracker_1,cracker
sp,sp_135,x639_lemma_aoa,8,work_6 - When did you learn the word [[Field-2]]?,work_6,work
sp,sp_135,x644_lemma_aoa,11,cover_1 - When did you learn the word [[Field-2]]?,cover_1,cover
sp,sp_135,x660_lemma_aoa,7,sad_1 - When did you learn the word [[Field-2]]?,sad_1,sad
sp,sp_135,x667_lemma_aoa,5,hat_1 - When did you learn the word [[Field-2]]?,hat_1,hat
sp,sp_135,x689_lemma_aoa,6,head_2 - When did you learn the word [[Field-2]]?,head_2,head
sp,sp_135,x697_lemma_aoa,6,pull_1 - When did you learn the word [[Field-2]]?,pull_1,pull
sp,sp_135,x700_lemma_aoa,7,dry_1 - When did you learn the word [[Field-2]]?,dry_1,dry
sp,sp_135,x723_lemma_aoa,9,wash_1 - When did you learn the word [[Field-2]]?,wash_1,wash
sp,sp_135,x760_lemma_aoa,7,calib_glue_1 - When did you learn the word [[Field-2]]?,calib_glue_1,glue
sp,sp_135,x761_lemma_aoa,6,calib_ball_3 - When did you learn the word [[Field-2]]?,calib_ball_3,ball
sp,sp_135,x762_lemma_aoa,7,calib_stone_2 - When did you learn the word [[Field-2]]?,calib_stone_2,stone
sp,sp_135,x763_lemma_aoa,7,calib_puppy_1 - When did you learn the word [[Field-2]]?,calib_puppy_1,puppy
sp,sp_135,x764_lemma_aoa,5,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
sp,sp_135,x765_lemma_aoa,6,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
sp,sp_135,x766_lemma_aoa,13,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
sp,sp_136,x1_lemma_aoa,6,belt_1 - When did you learn the word [[Field-2]]?,belt_1,belt
sp,sp_136,x27_lemma_aoa,5,scissors_1 - When did you learn the word [[Field-2]]?,scissors_1,scissors
sp,sp_136,x94_lemma_aoa,3,eat_2 - When did you learn the word [[Field-2]]?,eat_2,eat
sp,sp_136,x102_lemma_aoa,4,hair_1 - When did you learn the word [[Field-2]]?,hair_1,hair
sp,sp_136,x106_lemma_aoa,4,see_1 - When did you learn the word [[Field-2]]?,see_1,see
sp,sp_136,x114_lemma_aoa,6,hold_3 - When did you learn the word [[Field-2]]?,hold_3,hold
sp,sp_136,x136_lemma_aoa,4,rock_1 - When did you learn the word [[Field-2]]?,rock_1,rock
sp,sp_136,x146_lemma_aoa,7,slipper_1 - When did you learn the word [[Field-2]]?,slipper_1,slipper
sp,sp_136,x148_lemma_aoa,4,paper_1 - When did you learn the word [[Field-2]]?,paper_1,paper
sp,sp_136,x171_lemma_aoa,5,cloud_1 - When did you learn the word [[Field-2]]?,cloud_1,cloud
sp,sp_136,x182_lemma_aoa,4,see_3 - When did you learn the word [[Field-2]]?,see_3,see
sp,sp_136,x212_lemma_aoa,4,listen_1 - When did you learn the word [[Field-2]]?,listen_1,listen
sp,sp_136,x218_lemma_aoa,7,drive_4 - When did you learn the word [[Field-2]]?,drive_4,drive
sp,sp_136,x224_lemma_aoa,5,close_3 - When did you learn the word [[Field-2]]?,close_3,close
sp,sp_136,x233_lemma_aoa,4,make_8 - When did you learn the word [[Field-2]]?,make_8,make
sp,sp_136,x239_lemma_aoa,4,nose_2 - When did you learn the word [[Field-2]]?,nose_2,nose
sp,sp_136,x271_lemma_aoa,4,pizza_1 - When did you learn the word [[Field-2]]?,pizza_1,pizza
sp,sp_136,x274_lemma_aoa,6,taste_1 - When did you learn the word [[Field-2]]?,taste_1,taste
sp,sp_136,x291_lemma_aoa,4,head_5 - When did you learn the word [[Field-2]]?,head_5,head
sp,sp_136,x297_lemma_aoa,8,gentle_1 - When did you learn the word [[Field-2]]?,gentle_1,gentle
sp,sp_136,x301_lemma_aoa,4,full_1 - When did you learn the word [[Field-2]]?,full_1,full
sp,sp_136,x369_lemma_aoa,6,wolf_1 - When did you learn the word [[Field-2]]?,wolf_1,wolf
sp,sp_136,x388_lemma_aoa,6,break_9 - When did you learn the word [[Field-2]]?,break_9,break
sp,sp_136,x410_lemma_aoa,3,have_3 - When did you learn the word [[Field-2]]?,have_3,have
sp,sp_136,x415_lemma_aoa,5,yucky_1 - When did you learn the word [[Field-2]]?,yucky_1,yucky
sp,sp_136,x450_lemma_aoa,3,sun_1 - When did you learn the word [[Field-2]]?,sun_1,sun
sp,sp_136,x514_lemma_aoa,6,hug_1 - When did you learn the word [[Field-2]]?,hug_1,hug
sp,sp_136,x538_lemma_aoa,5,bowl_1 - When did you learn the word [[Field-2]]?,bowl_1,bowl
sp,sp_136,x544_lemma_aoa,5,break_2 - When did you learn the word [[Field-2]]?,break_2,break
sp,sp_136,x581_lemma_aoa,5,plant_1 - When did you learn the word [[Field-2]]?,plant_1,plant
sp,sp_136,x590_lemma_aoa,4,head_7 - When did you learn the word [[Field-2]]?,head_7,head
sp,sp_136,x592_lemma_aoa,5,bunny_1 - When did you learn the word [[Field-2]]?,bunny_1,bunny
sp,sp_136,x598_lemma_aoa,5,kitchen_1 - When did you learn the word [[Field-2]]?,kitchen_1,kitchen
sp,sp_136,x617_lemma_aoa,5,tv_1 - When did you learn the word [[Field-2]]?,tv_1,tv
sp,sp_136,x626_lemma_aoa,6,heavy_1 - When did you learn the word [[Field-2]]?,heavy_1,heavy
sp,sp_136,x636_lemma_aoa,5,light_3 - When did you learn the word [[Field-2]]?,light_3,light
sp,sp_136,x640_lemma_aoa,4,fall_3 - When did you learn the word [[Field-2]]?,fall_3,fall
sp,sp_136,x671_lemma_aoa,4,arm_1 - When did you learn the word [[Field-2]]?,arm_1,arm
sp,sp_136,x673_lemma_aoa,8,drive_5 - When did you learn the word [[Field-2]]?,drive_5,drive
sp,sp_136,x677_lemma_aoa,5,think_2 - When did you learn the word [[Field-2]]?,think_2,think
sp,sp_136,x683_lemma_aoa,6,button_1 - When did you learn the word [[Field-2]]?,button_1,button
sp,sp_136,x699_lemma_aoa,6,keys_3 - When did you learn the word [[Field-2]]?,keys_3,keys
sp,sp_136,x710_lemma_aoa,3,hot_1 - When did you learn the word [[Field-2]]?,hot_1,hot
sp,sp_136,x716_lemma_aoa,7,ride_3 - When did you learn the word [[Field-2]]?,ride_3,ride
sp,sp_136,x718_lemma_aoa,4,find_4 - When did you learn the word [[Field-2]]?,find_4,find
sp,sp_136,x729_lemma_aoa,4,horse_1 - When did you learn the word [[Field-2]]?,horse_1,horse
sp,sp_136,x731_lemma_aoa,5,drop_3 - When did you learn the word [[Field-2]]?,drop_3,drop
sp,sp_136,x738_lemma_aoa,4,big_1 - When did you learn the word [[Field-2]]?,big_1,big
sp,sp_136,x760_lemma_aoa,6,calib_glue_1 - When did you learn the word [[Field-2]]?,calib_glue_1,glue
sp,sp_136,x761_lemma_aoa,4,calib_ball_3 - When did you learn the word [[Field-2]]?,calib_ball_3,ball
sp,sp_136,x762_lemma_aoa,7,calib_stone_2 - When did you learn the word [[Field-2]]?,calib_stone_2,stone
sp,sp_136,x763_lemma_aoa,6,calib_puppy_1 - When did you learn the word [[Field-2]]?,calib_puppy_1,puppy
sp,sp_136,x764_lemma_aoa,4,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
sp,sp_136,x765_lemma_aoa,5,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
sp,sp_136,x766_lemma_aoa,10,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
sp,sp_137,x43_lemma_aoa,8,story_1 - When did you learn the word [[Field-2]]?,story_1,story
sp,sp_137,x50_lemma_aoa,5,finger_1 - When did you learn the word [[Field-2]]?,finger_1,finger
sp,sp_137,x74_lemma_aoa,5,block_1 - When did you learn the word [[Field-2]]?,block_1,block
sp,sp_137,x97_lemma_aoa,5,flower_1 - When did you learn the word [[Field-2]]?,flower_1,flower
sp,sp_137,x116_lemma_aoa,5,stand_2 - When did you learn the word [[Field-2]]?,stand_2,stand
sp,sp_137,x143_lemma_aoa,5,first_2 - When did you learn the word [[Field-2]]?,first_2,first
sp,sp_137,x159_lemma_aoa,8,pancake_1 - When did you learn the word [[Field-2]]?,pancake_1,pancake
sp,sp_137,x169_lemma_aoa,5,say_3 - When did you learn the word [[Field-2]]?,say_3,say
sp,sp_137,x186_lemma_aoa,9,pony_1 - When did you learn the word [[Field-2]]?,pony_1,pony
sp,sp_137,x187_lemma_aoa,8,gentle_2 - When did you learn the word [[Field-2]]?,gentle_2,gentle
sp,sp_137,x194_lemma_aoa,5,cold_3 - When did you learn the word [[Field-2]]?,cold_3,cold
sp,sp_137,x195_lemma_aoa,5,juice_1 - When did you learn the word [[Field-2]]?,juice_1,juice
sp,sp_137,x204_lemma_aoa,8,nail_1 - When did you learn the word [[Field-2]]?,nail_1,nail
sp,sp_137,x206_lemma_aoa,5,hear_1 - When did you learn the word [[Field-2]]?,hear_1,hear
sp,sp_137,x229_lemma_aoa,6,go_6 - When did you learn the word [[Field-2]]?,go_6,go
sp,sp_137,x232_lemma_aoa,9,heavy_6 - When did you learn the word [[Field-2]]?,heavy_6,heavy
sp,sp_137,x238_lemma_aoa,5,eat_1 - When did you learn the word [[Field-2]]?,eat_1,eat
sp,sp_137,x296_lemma_aoa,5,shovel_1 - When did you learn the word [[Field-2]]?,shovel_1,shovel
sp,sp_137,x309_lemma_aoa,6,break_1 - When did you learn the word [[Field-2]]?,break_1,break
sp,sp_137,x324_lemma_aoa,5,strawberry_1 - When did you learn the word [[Field-2]]?,strawberry_1,strawberry
sp,sp_137,x346_lemma_aoa,7,make_10 - When did you learn the word [[Field-2]]?,make_10,make
sp,sp_137,x356_lemma_aoa,5,swing_2 - When did you learn the word [[Field-2]]?,swing_2,swing
sp,sp_137,x367_lemma_aoa,8,hit_1 - When did you learn the word [[Field-2]]?,hit_1,hit
sp,sp_137,x375_lemma_aoa,5,white_1 - When did you learn the word [[Field-2]]?,white_1,white
sp,sp_137,x386_lemma_aoa,5,give_1 - When did you learn the word [[Field-2]]?,give_1,give
sp,sp_137,x402_lemma_aoa,5,doll_1 - When did you learn the word [[Field-2]]?,doll_1,doll
sp,sp_137,x423_lemma_aoa,5,hold_6 - When did you learn the word [[Field-2]]?,hold_6,hold
sp,sp_137,x429_lemma_aoa,5,wind_1 - When did you learn the word [[Field-2]]?,wind_1,wind
sp,sp_137,x435_lemma_aoa,9,pick_3 - When did you learn the word [[Field-2]]?,pick_3,pick
sp,sp_137,x444_lemma_aoa,5,cry_2 - When did you learn the word [[Field-2]]?,cry_2,cry
sp,sp_137,x457_lemma_aoa,5,bring_1 - When did you learn the word [[Field-2]]?,bring_1,bring
sp,sp_137,x488_lemma_aoa,8,work_5 - When did you learn the word [[Field-2]]?,work_5,work
sp,sp_137,x506_lemma_aoa,7,windy_1 - When did you learn the word [[Field-2]]?,windy_1,windy
sp,sp_137,x509_lemma_aoa,5,wind_2 - When did you learn the word [[Field-2]]?,wind_2,wind
sp,sp_137,x523_lemma_aoa,5,grass_1 - When did you learn the word [[Field-2]]?,grass_1,grass
sp,sp_137,x529_lemma_aoa,5,hair_2 - When did you learn the word [[Field-2]]?,hair_2,hair
sp,sp_137,x534_lemma_aoa,5,give_4 - When did you learn the word [[Field-2]]?,give_4,give
sp,sp_137,x547_lemma_aoa,5,cereal_1 - When did you learn the word [[Field-2]]?,cereal_1,cereal
sp,sp_137,x571_lemma_aoa,10,popsicle_1 - When did you learn the word [[Field-2]]?,popsicle_1,popsicle
sp,sp_137,x576_lemma_aoa,5,run_4 - When did you learn the word [[Field-2]]?,run_4,run
sp,sp_137,x620_lemma_aoa,5,cat_2 - When did you learn the word [[Field-2]]?,cat_2,cat
sp,sp_137,x646_lemma_aoa,5,careful_1 - When did you learn the word [[Field-2]]?,careful_1,careful
sp,sp_137,x661_lemma_aoa,5,penny_1 - When did you learn the word [[Field-2]]?,penny_1,penny
sp,sp_137,x666_lemma_aoa,9,climb_1 - When did you learn the word [[Field-2]]?,climb_1,climb
sp,sp_137,x678_lemma_aoa,5,pretend_2 - When did you learn the word [[Field-2]]?,pretend_2,pretend
sp,sp_137,x682_lemma_aoa,9,dance_1 - When did you learn the word [[Field-2]]?,dance_1,dance
sp,sp_137,x714_lemma_aoa,6,cheese_1 - When did you learn the word [[Field-2]]?,cheese_1,cheese
sp,sp_137,x721_lemma_aoa,5,cut_6 - When did you learn the word [[Field-2]]?,cut_6,cut
sp,sp_137,x760_lemma_aoa,5,calib_glue_1 - When did you learn the word [[Field-2]]?,calib_glue_1,glue
sp,sp_137,x761_lemma_aoa,5,calib_ball_3 - When did you learn the word [[Field-2]]?,calib_ball_3,ball
sp,sp_137,x762_lemma_aoa,5,calib_stone_2 - When did you learn the word [[Field-2]]?,calib_stone_2,stone
sp,sp_137,x763_lemma_aoa,5,calib_puppy_1 - When did you learn the word [[Field-2]]?,calib_puppy_1,puppy
sp,sp_137,x764_lemma_aoa,5,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
sp,sp_137,x765_lemma_aoa,5,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
sp,sp_137,x766_lemma_aoa,5,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
sp,sp_138,x6_lemma_aoa,5,vacuum_1 - When did you learn the word [[Field-2]]?,vacuum_1,vacuum
sp,sp_138,x18_lemma_aoa,4,bring_2 - When did you learn the word [[Field-2]]?,bring_2,bring
sp,sp_138,x19_lemma_aoa,4,table_2 - When did you learn the word [[Field-2]]?,table_2,table
sp,sp_138,x61_lemma_aoa,4,quiet_2 - When did you learn the word [[Field-2]]?,quiet_2,quiet
sp,sp_138,x64_lemma_aoa,5,dish_1 - When did you learn the word [[Field-2]]?,dish_1,dish
sp,sp_138,x107_lemma_aoa,4,walk_2 - When did you learn the word [[Field-2]]?,walk_2,walk
sp,sp_138,x115_lemma_aoa,4,snow_1 - When did you learn the word [[Field-2]]?,snow_1,snow
sp,sp_138,x118_lemma_aoa,4,little_1 - When did you learn the word [[Field-2]]?,little_1,little
sp,sp_138,x152_lemma_aoa,4,pillow_1 - When did you learn the word [[Field-2]]?,pillow_1,pillow
sp,sp_138,x154_lemma_aoa,5,sandwich_1 - When did you learn the word [[Field-2]]?,sandwich_1,sandwich
sp,sp_138,x185_lemma_aoa,4,sick_1 - When did you learn the word [[Field-2]]?,sick_1,sick
sp,sp_138,x190_lemma_aoa,4,good_1 - When did you learn the word [[Field-2]]?,good_1,good
sp,sp_138,x210_lemma_aoa,3,hand_2 - When did you learn the word [[Field-2]]?,hand_2,hand
sp,sp_138,x220_lemma_aoa,3,bed_1 - When did you learn the word [[Field-2]]?,bed_1,bed
sp,sp_138,x253_lemma_aoa,5,sweep_1 - When did you learn the word [[Field-2]]?,sweep_1,sweep
sp,sp_138,x329_lemma_aoa,5,tape_1 - When did you learn the word [[Field-2]]?,tape_1,tape
sp,sp_138,x334_lemma_aoa,3,head_3 - When did you learn the word [[Field-2]]?,head_3,head
sp,sp_138,x345_lemma_aoa,3,cheerios_1 - When did you learn the word [[Field-2]]?,cheerios_1,cheerios
sp,sp_138,x352_lemma_aoa,5,read_2 - When did you learn the word [[Field-2]]?,read_2,read
sp,sp_138,x353_lemma_aoa,4,hot_3 - When did you learn the word [[Field-2]]?,hot_3,hot
sp,sp_138,x368_lemma_aoa,5,fix_1 - When did you learn the word [[Field-2]]?,fix_1,fix
sp,sp_138,x389_lemma_aoa,5,draw_6 - When did you learn the word [[Field-2]]?,draw_6,draw
sp,sp_138,x424_lemma_aoa,4,bathtub_1 - When did you learn the word [[Field-2]]?,bathtub_1,bathtub
sp,sp_138,x454_lemma_aoa,4,pajamas_1 - When did you learn the word [[Field-2]]?,pajamas_1,pajamas
sp,sp_138,x475_lemma_aoa,5,have_2 - When did you learn the word [[Field-2]]?,have_2,have
sp,sp_138,x478_lemma_aoa,4,bird_1 - When did you learn the word [[Field-2]]?,bird_1,bird
sp,sp_138,x485_lemma_aoa,6,blanket_1 - When did you learn the word [[Field-2]]?,blanket_1,blanket
sp,sp_138,x499_lemma_aoa,3,good_5 - When did you learn the word [[Field-2]]?,good_5,good
sp,sp_138,x500_lemma_aoa,5,touch_1 - When did you learn the word [[Field-2]]?,touch_1,touch
sp,sp_138,x515_lemma_aoa,6,blow_4 - When did you learn the word [[Field-2]]?,blow_4,blow
sp,sp_138,x518_lemma_aoa,5,clean_3 - When did you learn the word [[Field-2]]?,clean_3,clean
sp,sp_138,x553_lemma_aoa,5,fix_2 - When did you learn the word [[Field-2]]?,fix_2,fix
sp,sp_138,x558_lemma_aoa,4,stop_2 - When did you learn the word [[Field-2]]?,stop_2,stop
sp,sp_138,x567_lemma_aoa,5,open_2 - When did you learn the word [[Field-2]]?,open_2,open
sp,sp_138,x600_lemma_aoa,5,roof_1 - When did you learn the word [[Field-2]]?,roof_1,roof
sp,sp_138,x603_lemma_aoa,7,glasses_1 - When did you learn the word [[Field-2]]?,glasses_1,glasses
sp,sp_138,x605_lemma_aoa,5,hose_1 - When did you learn the word [[Field-2]]?,hose_1,hose
sp,sp_138,x606_lemma_aoa,3,splash_2 - When did you learn the word [[Field-2]]?,splash_2,splash
sp,sp_138,x612_lemma_aoa,4,kiss_1 - When did you learn the word [[Field-2]]?,kiss_1,kiss
sp,sp_138,x622_lemma_aoa,5,corn_2 - When did you learn the word [[Field-2]]?,corn_2,corn
sp,sp_138,x635_lemma_aoa,5,cut_7 - When did you learn the word [[Field-2]]?,cut_7,cut
sp,sp_138,x647_lemma_aoa,4,draw_3 - When did you learn the word [[Field-2]]?,draw_3,draw
sp,sp_138,x679_lemma_aoa,4,grapes_1 - When did you learn the word [[Field-2]]?,grapes_1,grapes
sp,sp_138,x722_lemma_aoa,4,vitamins_1 - When did you learn the word [[Field-2]]?,vitamins_1,vitamins
sp,sp_138,x727_lemma_aoa,6,rooster_1 - When did you learn the word [[Field-2]]?,rooster_1,rooster
sp,sp_138,x730_lemma_aoa,5,drive_1 - When did you learn the word [[Field-2]]?,drive_1,drive
sp,sp_138,x740_lemma_aoa,5,draw_1 - When did you learn the word [[Field-2]]?,draw_1,draw
sp,sp_138,x751_lemma_aoa,4,see_4 - When did you learn the word [[Field-2]]?,see_4,see
sp,sp_138,x760_lemma_aoa,4,calib_glue_1 - When did you learn the word [[Field-2]]?,calib_glue_1,glue
sp,sp_138,x761_lemma_aoa,3,calib_ball_3 - When did you learn the word [[Field-2]]?,calib_ball_3,ball
sp,sp_138,x762_lemma_aoa,5,calib_stone_2 - When did you learn the word [[Field-2]]?,calib_stone_2,stone
sp,sp_138,x763_lemma_aoa,4,calib_puppy_1 - When did you learn the word [[Field-2]]?,calib_puppy_1,puppy
sp,sp_138,x764_lemma_aoa,4,attn_sock_1 - When did you learn the word [[Field-2]]?,attn_sock_1,sock
sp,sp_138,x765_lemma_aoa,4,attn_cake_1 - When did you learn the word [[Field-2]]?,attn_cake_1,cake
sp,sp_138,x766_lemma_aoa,4,attn_sandbox_1 - When did you learn the word [[Field-2]]?,attn_sandbox_1,sandbox
sp,sp_139,x22_lemma_aoa,4,dark_2 - When did you learn the word [[Field-2]]?,dark_2,dark
sp,sp_139,x38_lemma_aoa,5,raisin_1 - When did you learn the word [[Field-2]]?,raisin_1,raisin
sp,sp_139,x53_lemma_aoa,4,play_1 - When did you learn the word [[Field-2]]?,play_1,play
sp,sp_139,x56_lemma_aoa,4,stick_1 - When did you learn the word [[Field-2]]?,stick_1,stick
sp,sp_139,x60_lemma_aoa,4,hot_2 - When did you learn the word [[Field-2]]?,hot_2,hot
sp,sp_139,x89_lemma_aoa,4,cut_4 - When did you learn the word [[Field-2]]?,cut_4,cut
sp,sp_139,x120_lemma_aoa,5,ball_1 - When did you learn the word [[Field-2]]?,ball_1,ball
sp,sp_139,x155_lemma_aoa,4,work_2 - When did you learn the word [[Field-2]]?,work_2,work
sp,sp_139,x179_lemma_aoa,4,orange_1 - When did you learn the word [[Field-2]]?,orange_1,orange
sp,sp_139,x203_lemma_aoa,4,car_1 - When did you learn the word [[Field-2]]?,car_1,car
sp,sp_139,x237_lemma_aoa,4,stop_3 - When did you learn the word [[Field-2]]?,stop_3,stop
sp,sp_139,x277_lemma_aoa,4,hold_4 - When did you learn the word [[Field-2]]?,hold_4,hold
sp,sp_139,x319_lemma_aoa,4,hungry_1 - When did you learn the word [[Field-2]]?,hungry_1,hungry
sp,sp_139,x328_lemma_aoa,4,street_1 - When did you learn the word [[Field-2]]?,street_1,street
sp,sp_139,x341_lemma_aoa,5,moon_1 - When did you learn the word [[Field-2]]?,moon_1,moon
sp,sp_139,x342_lemma_aoa,4,draw_2 - When did you learn the word [[Field-2]]?,draw_2,draw
sp,sp_139,x347_lemma_aoa,4,hurt_1 - When did you learn the word [[Field-2]]?,hurt_1,hurt
sp,sp_139,x371_lemma_aoa,5,ankle_1 - When did you learn the word [[Field-2]]?,ankle_1,ankle
sp,sp_139,x392_lemma_aoa,4,shoe_1 - When did you learn the word [[Field-2]]?,shoe_1,shoe
sp,sp_139,x396_lemma_aoa,4,bathroom_1 - When did you learn the word [[Field-2]]?,bathroom_1,bathroom
sp,sp_139,x404_lemma_aoa,5,take_5 - When did you learn the word [[Field-2]]?,take_5,take
sp,sp_139,x408_lemma_aoa,4,swing_1 - When did you learn the word [[Field-2]]?,swing_1,swing
sp,sp_139,x416_lemma_aoa,4,throw_3 - When did you learn the word [[Field-2]]?,throw_3,throw
sp,sp_139,x447_lemma_aoa,4,show_2 - When did you learn the word [[Field-2]]?,show_2,show
sp,sp_139,x458_lemma_aoa,4,fall_5 - When did you learn the word [[Field-2]]?,fall_5,fall
sp,sp_139,x469_lemma_aoa,4,asleep_1 - When did you learn the word [[Field-2]]?,asleep_1,asleep
sp,sp_139,x473_lemma_aoa,4,table_1 - When did you learn the word [[Field-2]]?,table_1,table
sp,sp_139,x495_lemma_aoa,4,fit_1 - When did you learn the word [[Field-2]]?,fit_1,fit
sp,sp_139,x526_lemma_aoa,4,look_2 - When did you learn the word [[Field-2]]?,look_2,look
sp,sp_139,x543_lemma_aoa,5,fall_6 - When did you learn the word [[Field-2]]?,fall_6,fall
sp,sp_139,x551_lemma_aoa,4,close_4 - When did you learn the word [[Field-2]]?,close_4,close
sp,sp_139,x559_lemma_aoa,4,find_3 - When did you learn the word [[Field-2]]?,find_3,find
sp,sp_139,x562_lemma_aoa,5,sneaker_1 - When did you learn the word [[Field-2]]?,sneaker_1,sneaker
sp,sp_139,x575_lemma_aoa,5,little_2 - When did you learn the word [[Field-2]]?,little_2,little
sp,sp_139,x607_lemma_aoa,5,break_12 - When did you learn the word [[Field-2]]?,break_12,break
sp,sp_139,x628_lemma_aoa,5,carry_3 - When did you learn the word [[Field-2]]?,carry_3,carry
sp,sp_139,x633_lemma_aoa,4,gloves_1 - When did you learn the word [[Field-2]]?,gloves_1,gloves
sp,sp_139,x654_lemma_aoa,4,nose_1 - When did you learn the word [[Field-2]]?,nose_1,nose
sp,sp_139,x670_lemma_aoa,5,shake_2 - When did you learn the word [[Field-2]]?,shake_2,shake
sp,sp_139,x675_lemma_aoa,5,pretend_1 - When did you learn the word [[Field-2]]?,pretend_1,pretend
sp,sp_139,x713_lemma_aoa,5,towel_1 - When did you learn the word [[Field-2]]?,towel_1,towel
